,ReturnDate,ReturnQuantity,SubcategoryName,OrderDate,OrderQuantity
4278,,0.0,Tires and Tubes,2016-08-23,34
4279,,0.0,Touring Bikes,2016-08-23,1
4280,,0.0,Vests,2016-08-23,2
4283,,0.0,Bike Racks,2016-09-23,1
4284,,0.0,Bike Stands,2016-09-23,1
4285,2016-09-23,1.0,Bottles and Cages,2016-09-23,37
4286,,0.0,Caps,2016-09-23,9
4287,,0.0,Cleaners,2016-09-23,4
4288,,0.0,Fenders,2016-09-23,5
4289,2016-09-23,1.0,Gloves,2016-09-23,10
4290,,0.0,Helmets,2016-09-23,22
4291,,0.0,Hydration Packs,2016-09-23,1
4292,2016-09-23,1.0,Jerseys,2016-09-23,14
4293,,0.0,Mountain Bikes,2016-09-23,7
4294,,0.0,Road Bikes,2016-09-23,11
4295,,0.0,Shorts,2016-09-23,1
4296,,0.0,Socks,2016-09-23,2
4297,2016-09-23,1.0,Tires and Tubes,2016-09-23,67
4298,2016-09-23,1.0,Touring Bikes,2016-09-23,2
4301,,0.0,Bike Racks,2016-10-23,2
4302,,0.0,Bike Stands,2016-10-23,1
4303,,0.0,Bottles and Cages,2016-10-23,53
4304,2016-10-23,1.0,Caps,2016-10-23,18
4305,,0.0,Cleaners,2016-10-23,6
4306,2016-10-23,1.0,Fenders,2016-10-23,17
4307,,0.0,Gloves,2016-10-23,2
4308,,0.0,Helmets,2016-10-23,17
4309,,0.0,Hydration Packs,2016-10-23,3
4310,,0.0,Jerseys,2016-10-23,8
4311,2016-10-23,1.0,Mountain Bikes,2016-10-23,9
4312,,0.0,Road Bikes,2016-10-23,10
4313,,0.0,Socks,2016-10-23,5
4314,,0.0,Tires and Tubes,2016-10-23,41
4315,,0.0,Touring Bikes,2016-10-23,4
4316,,0.0,Vests,2016-10-23,1
4319,2016-11-23,2.0,Bottles and Cages,2016-11-23,44
4320,,0.0,Caps,2016-11-23,5
4321,,0.0,Cleaners,2016-11-23,8
4322,,0.0,Fenders,2016-11-23,9
4323,,0.0,Gloves,2016-11-23,2
4324,2016-11-23,2.0,Helmets,2016-11-23,10
4325,,0.0,Hydration Packs,2016-11-23,4
4326,,0.0,Jerseys,2016-11-23,6
4327,,0.0,Mountain Bikes,2016-11-23,8
4328,,0.0,Road Bikes,2016-11-23,6
4329,2016-11-23,1.0,Shorts,2016-11-23,3
4330,,0.0,Socks,2016-11-23,3
4331,,0.0,Tires and Tubes,2016-11-23,39
4332,,0.0,Touring Bikes,2016-11-23,7
4333,,0.0,Vests,2016-11-23,2
4336,,0.0,Bike Racks,2016-12-23,1
4337,,0.0,Bike Stands,2016-12-23,1
4338,2016-12-23,1.0,Bottles and Cages,2016-12-23,62
4339,,0.0,Caps,2016-12-23,15
4340,2016-12-23,1.0,Cleaners,2016-12-23,8
4341,,0.0,Fenders,2016-12-23,14
4342,,0.0,Gloves,2016-12-23,9
4343,2016-12-23,2.0,Helmets,2016-12-23,17
4344,,0.0,Hydration Packs,2016-12-23,2
4345,2016-12-23,1.0,Jerseys,2016-12-23,11
4346,,0.0,Mountain Bikes,2016-12-23,7
4347,,0.0,Road Bikes,2016-12-23,16
4348,,0.0,Shorts,2016-12-23,4
4349,,0.0,Tires and Tubes,2016-12-23,43
4350,,0.0,Touring Bikes,2016-12-23,11
4351,,0.0,Vests,2016-12-23,1
4356,,0.0,Bike Stands,2017-01-24,1
4357,,0.0,Bottles and Cages,2017-01-24,41
4358,,0.0,Caps,2017-01-24,14
4359,,0.0,Cleaners,2017-01-24,5
4360,,0.0,Fenders,2017-01-24,11
4361,,0.0,Gloves,2017-01-24,22
4362,2017-01-24,1.0,Helmets,2017-01-24,17
4363,,0.0,Hydration Packs,2017-01-24,2
4364,,0.0,Jerseys,2017-01-24,9
4365,,0.0,Mountain Bikes,2017-01-24,11
4366,,0.0,Road Bikes,2017-01-24,16
4367,,0.0,Shorts,2017-01-24,3
4368,,0.0,Socks,2017-01-24,4
4369,,0.0,Tires and Tubes,2017-01-24,77
4370,,0.0,Touring Bikes,2017-01-24,9
4371,,0.0,Vests,2017-01-24,3
4375,,0.0,Bike Racks,2017-02-24,1
4376,2017-02-24,1.0,Bottles and Cages,2017-02-24,58
4377,,0.0,Caps,2017-02-24,24
4378,2017-02-24,1.0,Cleaners,2017-02-24,11
4379,,0.0,Fenders,2017-02-24,10
4380,,0.0,Gloves,2017-02-24,7
4381,2017-02-24,1.0,Helmets,2017-02-24,16
4382,,0.0,Hydration Packs,2017-02-24,2
4383,,0.0,Jerseys,2017-02-24,5
4384,2017-02-24,2.0,Mountain Bikes,2017-02-24,12
4385,,0.0,Road Bikes,2017-02-24,10
4386,2017-02-24,1.0,Shorts,2017-02-24,5
4387,,0.0,Socks,2017-02-24,2
4388,2017-02-24,2.0,Tires and Tubes,2017-02-24,32
4389,2017-02-24,1.0,Touring Bikes,2017-02-24,8
4394,,0.0,Bike Racks,2017-03-24,1
4395,2017-03-24,1.0,Bottles and Cages,2017-03-24,62
4396,,0.0,Caps,2017-03-24,5
4397,,0.0,Cleaners,2017-03-24,3
4398,,0.0,Fenders,2017-03-24,8
4399,,0.0,Gloves,2017-03-24,5
4400,,0.0,Helmets,2017-03-24,23
4401,,0.0,Hydration Packs,2017-03-24,1
4402,,0.0,Jerseys,2017-03-24,3
4403,,0.0,Mountain Bikes,2017-03-24,14
4404,,0.0,Road Bikes,2017-03-24,9
4405,,0.0,Socks,2017-03-24,3
4406,,0.0,Tires and Tubes,2017-03-24,67
4407,,0.0,Touring Bikes,2017-03-24,5
4408,,0.0,Vests,2017-03-24,2
4412,,0.0,Bike Racks,2017-04-24,1
4413,,0.0,Bike Stands,2017-04-24,1
4414,2017-04-24,2.0,Bottles and Cages,2017-04-24,52
4415,,0.0,Caps,2017-04-24,2
4416,,0.0,Cleaners,2017-04-24,5
4417,,0.0,Fenders,2017-04-24,5
4418,,0.0,Gloves,2017-04-24,18
4419,2017-04-24,2.0,Helmets,2017-04-24,23
4420,,0.0,Hydration Packs,2017-04-24,1
4421,,0.0,Jerseys,2017-04-24,8
4422,2017-04-24,2.0,Mountain Bikes,2017-04-24,13
4423,,0.0,Road Bikes,2017-04-24,13
4424,,0.0,Shorts,2017-04-24,2
4425,,0.0,Socks,2017-04-24,4
4426,,0.0,Tires and Tubes,2017-04-24,84
4427,,0.0,Touring Bikes,2017-04-24,3
4428,,0.0,Vests,2017-04-24,2
4433,,0.0,Bottles and Cages,2017-05-24,54
4434,,0.0,Caps,2017-05-24,17
4435,,0.0,Cleaners,2017-05-24,2
4436,,0.0,Fenders,2017-05-24,27
4437,2017-05-24,1.0,Gloves,2017-05-24,9
4438,,0.0,Helmets,2017-05-24,17
4439,,0.0,Hydration Packs,2017-05-24,3
4440,,0.0,Jerseys,2017-05-24,11
4441,2017-05-24,1.0,Mountain Bikes,2017-05-24,15
4442,,0.0,Road Bikes,2017-05-24,11
4443,,0.0,Shorts,2017-05-24,2
4444,,0.0,Socks,2017-05-24,7
4445,2017-05-24,2.0,Tires and Tubes,2017-05-24,43
4446,2017-05-24,3.0,Touring Bikes,2017-05-24,8
4447,,0.0,Vests,2017-05-24,1
4452,,0.0,Bike Racks,2017-06-24,1
4453,2017-06-24,1.0,Bottles and Cages,2017-06-24,81
4454,,0.0,Caps,2017-06-24,21
4455,,0.0,Cleaners,2017-06-24,8
4456,2017-06-24,1.0,Fenders,2017-06-24,6
4457,,0.0,Gloves,2017-06-24,7
4458,,0.0,Helmets,2017-06-24,17
4459,2017-06-24,1.0,Hydration Packs,2017-06-24,3
4460,,0.0,Jerseys,2017-06-24,11
4461,,0.0,Mountain Bikes,2017-06-24,13
4462,2017-06-24,1.0,Road Bikes,2017-06-24,13
4463,2017-06-24,1.0,Shorts,2017-06-24,3
4464,,0.0,Socks,2017-06-24,5
4465,,0.0,Tires and Tubes,2017-06-24,78
4466,,0.0,Touring Bikes,2017-06-24,11
4467,,0.0,Vests,2017-06-24,2
4486,2016-08-24,2.0,Bike Stands,2016-08-24,2
4487,2016-08-24,2.0,Bottles and Cages,2016-08-24,50
4488,,0.0,Caps,2016-08-24,13
4489,,0.0,Cleaners,2016-08-24,2
4490,,0.0,Fenders,2016-08-24,13
4491,,0.0,Gloves,2016-08-24,14
4492,2016-08-24,1.0,Helmets,2016-08-24,23
4493,,0.0,Hydration Packs,2016-08-24,2
4494,,0.0,Jerseys,2016-08-24,5
4495,,0.0,Mountain Bikes,2016-08-24,11
4496,,0.0,Road Bikes,2016-08-24,9
4497,,0.0,Shorts,2016-08-24,3
4498,2016-08-24,2.0,Tires and Tubes,2016-08-24,73
4499,,0.0,Touring Bikes,2016-08-24,4
4500,,0.0,Vests,2016-08-24,4
4503,,0.0,Bike Racks,2016-09-24,1
4504,,0.0,Bottles and Cages,2016-09-24,19
4505,,0.0,Caps,2016-09-24,11
4506,,0.0,Cleaners,2016-09-24,2
4507,,0.0,Fenders,2016-09-24,2
4508,,0.0,Gloves,2016-09-24,9
4509,2016-09-24,1.0,Helmets,2016-09-24,20
4510,,0.0,Hydration Packs,2016-09-24,4
4511,2016-09-24,1.0,Jerseys,2016-09-24,7
4512,,0.0,Mountain Bikes,2016-09-24,7
4513,,0.0,Road Bikes,2016-09-24,5
4514,2016-09-24,1.0,Shorts,2016-09-24,6
4515,,0.0,Socks,2016-09-24,6
4516,2016-09-24,1.0,Tires and Tubes,2016-09-24,37
4517,,0.0,Touring Bikes,2016-09-24,3
4520,,0.0,Bottles and Cages,2016-10-24,25
4521,,0.0,Caps,2016-10-24,2
4522,,0.0,Fenders,2016-10-24,10
4523,2016-10-24,1.0,Gloves,2016-10-24,9
4524,2016-10-24,1.0,Helmets,2016-10-24,11
4525,,0.0,Hydration Packs,2016-10-24,1
4526,,0.0,Jerseys,2016-10-24,2
4527,,0.0,Mountain Bikes,2016-10-24,2
4528,,0.0,Road Bikes,2016-10-24,4
4529,,0.0,Shorts,2016-10-24,6
4530,,0.0,Socks,2016-10-24,4
4531,2016-10-24,1.0,Tires and Tubes,2016-10-24,59
4532,,0.0,Touring Bikes,2016-10-24,3
4533,,0.0,Vests,2016-10-24,1
4536,,0.0,Bike Racks,2016-11-24,3
4537,,0.0,Bike Stands,2016-11-24,2
4538,2016-11-24,1.0,Bottles and Cages,2016-11-24,32
4539,,0.0,Caps,2016-11-24,18
4540,,0.0,Cleaners,2016-11-24,6
4541,,0.0,Fenders,2016-11-24,21
4542,,0.0,Gloves,2016-11-24,10
4543,2016-11-24,1.0,Helmets,2016-11-24,19
4544,,0.0,Hydration Packs,2016-11-24,1
4545,,0.0,Jerseys,2016-11-24,11
4546,2016-11-24,1.0,Mountain Bikes,2016-11-24,17
4547,,0.0,Road Bikes,2016-11-24,11
4548,,0.0,Shorts,2016-11-24,1
4549,,0.0,Socks,2016-11-24,2
4550,2016-11-24,2.0,Tires and Tubes,2016-11-24,71
4551,,0.0,Touring Bikes,2016-11-24,4
4552,,0.0,Vests,2016-11-24,2
4555,,0.0,Bike Stands,2016-12-24,1
4556,2016-12-24,1.0,Bottles and Cages,2016-12-24,53
4557,,0.0,Caps,2016-12-24,12
4558,,0.0,Cleaners,2016-12-24,9
4559,,0.0,Fenders,2016-12-24,17
4560,2016-12-24,1.0,Gloves,2016-12-24,14
4561,,0.0,Helmets,2016-12-24,18
4562,,0.0,Hydration Packs,2016-12-24,2
4563,,0.0,Jerseys,2016-12-24,8
4564,,0.0,Mountain Bikes,2016-12-24,10
4565,,0.0,Road Bikes,2016-12-24,11
4566,,0.0,Shorts,2016-12-24,1
4567,2016-12-24,1.0,Socks,2016-12-24,2
4568,2016-12-24,3.0,Tires and Tubes,2016-12-24,70
4569,,0.0,Touring Bikes,2016-12-24,4
4573,,0.0,Bike Stands,2017-01-25,1
4574,2017-01-25,1.0,Bottles and Cages,2017-01-25,42
4575,,0.0,Caps,2017-01-25,10
4576,,0.0,Cleaners,2017-01-25,4
4577,,0.0,Fenders,2017-01-25,8
4578,,0.0,Gloves,2017-01-25,5
4579,,0.0,Helmets,2017-01-25,14
4580,,0.0,Hydration Packs,2017-01-25,4
4581,,0.0,Jerseys,2017-01-25,9
4582,,0.0,Mountain Bikes,2017-01-25,5
4583,,0.0,Road Bikes,2017-01-25,7
4584,,0.0,Shorts,2017-01-25,3
4585,,0.0,Socks,2017-01-25,9
4586,,0.0,Tires and Tubes,2017-01-25,34
4587,,0.0,Touring Bikes,2017-01-25,6
4588,,0.0,Vests,2017-01-25,1
4592,2017-02-25,1.0,Bottles and Cages,2017-02-25,25
4593,,0.0,Caps,2017-02-25,9
4594,,0.0,Cleaners,2017-02-25,2
4595,,0.0,Fenders,2017-02-25,7
4596,2017-02-25,1.0,Gloves,2017-02-25,9
4597,,0.0,Helmets,2017-02-25,10
4598,,0.0,Hydration Packs,2017-02-25,2
4599,,0.0,Jerseys,2017-02-25,4
4600,,0.0,Mountain Bikes,2017-02-25,7
4601,,0.0,Road Bikes,2017-02-25,9
4602,,0.0,Shorts,2017-02-25,4
4603,,0.0,Socks,2017-02-25,3
4604,,0.0,Tires and Tubes,2017-02-25,33
4605,,0.0,Touring Bikes,2017-02-25,3
4606,,0.0,Vests,2017-02-25,2
4611,,0.0,Bike Racks,2017-03-25,1
4612,,0.0,Bike Stands,2017-03-25,1
4613,2017-03-25,1.0,Bottles and Cages,2017-03-25,37
4614,,0.0,Caps,2017-03-25,22
4615,,0.0,Cleaners,2017-03-25,2
4616,,0.0,Fenders,2017-03-25,7
4617,,0.0,Gloves,2017-03-25,8
4618,2017-03-25,1.0,Helmets,2017-03-25,14
4619,,0.0,Hydration Packs,2017-03-25,2
4620,,0.0,Jerseys,2017-03-25,6
4621,,0.0,Mountain Bikes,2017-03-25,4
4622,,0.0,Road Bikes,2017-03-25,15
4623,,0.0,Shorts,2017-03-25,5
4624,,0.0,Socks,2017-03-25,3
4625,2017-03-25,3.0,Tires and Tubes,2017-03-25,57
4626,,0.0,Touring Bikes,2017-03-25,5
4627,,0.0,Vests,2017-03-25,2
4632,,0.0,Bike Stands,2017-04-25,1
4633,2017-04-25,2.0,Bottles and Cages,2017-04-25,66
4634,,0.0,Caps,2017-04-25,17
4635,2017-04-25,1.0,Cleaners,2017-04-25,11
4636,2017-04-25,1.0,Fenders,2017-04-25,10
4637,2017-04-25,1.0,Gloves,2017-04-25,15
4638,,0.0,Helmets,2017-04-25,22
4639,,0.0,Hydration Packs,2017-04-25,3
4640,,0.0,Jerseys,2017-04-25,10
4641,,0.0,Mountain Bikes,2017-04-25,5
4642,,0.0,Road Bikes,2017-04-25,21
4643,,0.0,Shorts,2017-04-25,2
4644,2017-04-25,1.0,Socks,2017-04-25,2
4645,2017-04-25,2.0,Tires and Tubes,2017-04-25,57
4646,,0.0,Touring Bikes,2017-04-25,7
4651,,0.0,Bike Stands,2017-05-25,1
4652,,0.0,Bottles and Cages,2017-05-25,72
4653,2017-05-25,1.0,Caps,2017-05-25,17
4654,,0.0,Cleaners,2017-05-25,14
4655,,0.0,Fenders,2017-05-25,7
4656,2017-05-25,1.0,Gloves,2017-05-25,14
4657,2017-05-25,1.0,Helmets,2017-05-25,23
4658,,0.0,Hydration Packs,2017-05-25,2
4659,2017-05-25,1.0,Jerseys,2017-05-25,8
4660,,0.0,Mountain Bikes,2017-05-25,10
4661,,0.0,Road Bikes,2017-05-25,21
4662,2017-05-25,1.0,Shorts,2017-05-25,1
4663,,0.0,Socks,2017-05-25,6
4664,,0.0,Tires and Tubes,2017-05-25,61
4665,2017-05-25,1.0,Touring Bikes,2017-05-25,6
4666,,0.0,Vests,2017-05-25,1
4670,,0.0,Bike Racks,2017-06-25,1
4671,,0.0,Bike Stands,2017-06-25,1
4672,2017-06-25,3.0,Bottles and Cages,2017-06-25,53
4673,2017-06-25,2.0,Caps,2017-06-25,14
4674,2017-06-25,1.0,Cleaners,2017-06-25,6
4675,,0.0,Fenders,2017-06-25,11
4676,,0.0,Gloves,2017-06-25,3
4677,,0.0,Helmets,2017-06-25,21
4678,,0.0,Hydration Packs,2017-06-25,2
4679,,0.0,Jerseys,2017-06-25,17
4680,,0.0,Mountain Bikes,2017-06-25,13
4681,,0.0,Road Bikes,2017-06-25,18
4682,,0.0,Shorts,2017-06-25,4
4683,,0.0,Socks,2017-06-25,6
4684,2017-06-25,1.0,Tires and Tubes,2017-06-25,46
4685,,0.0,Touring Bikes,2017-06-25,11
4686,,0.0,Vests,2017-06-25,3
4702,,0.0,Bike Racks,2016-08-25,3
4703,,0.0,Bottles and Cages,2016-08-25,43
4704,,0.0,Caps,2016-08-25,12
4705,,0.0,Cleaners,2016-08-25,7
4706,,0.0,Fenders,2016-08-25,11
4707,,0.0,Gloves,2016-08-25,7
4708,2016-08-25,1.0,Helmets,2016-08-25,12
4709,2016-08-25,1.0,Hydration Packs,2016-08-25,2
4710,2016-08-25,1.0,Jerseys,2016-08-25,7
4711,,0.0,Mountain Bikes,2016-08-25,6
4712,,0.0,Road Bikes,2016-08-25,8
4713,,0.0,Shorts,2016-08-25,2
4714,2016-08-25,1.0,Tires and Tubes,2016-08-25,78
4715,2016-08-25,1.0,Touring Bikes,2016-08-25,4
4716,,0.0,Vests,2016-08-25,1
4718,,0.0,Bike Racks,2016-09-25,1
4719,,0.0,Bottles and Cages,2016-09-25,21
4720,,0.0,Caps,2016-09-25,7
4721,,0.0,Cleaners,2016-09-25,5
4722,,0.0,Fenders,2016-09-25,4
4723,,0.0,Gloves,2016-09-25,5
4724,,0.0,Helmets,2016-09-25,8
4725,,0.0,Hydration Packs,2016-09-25,4
4726,,0.0,Jerseys,2016-09-25,3
4727,,0.0,Mountain Bikes,2016-09-25,4
4728,,0.0,Road Bikes,2016-09-25,11
4729,,0.0,Shorts,2016-09-25,3
4730,,0.0,Socks,2016-09-25,5
4731,2016-09-25,2.0,Tires and Tubes,2016-09-25,45
4732,,0.0,Touring Bikes,2016-09-25,3
4735,,0.0,Bike Racks,2016-10-25,3
4736,,0.0,Bike Stands,2016-10-25,1
4737,2016-10-25,1.0,Bottles and Cages,2016-10-25,27
4738,,0.0,Caps,2016-10-25,12
4739,,0.0,Cleaners,2016-10-25,3
4740,2016-10-25,1.0,Fenders,2016-10-25,12
4741,,0.0,Helmets,2016-10-25,13
4742,,0.0,Hydration Packs,2016-10-25,1
4743,,0.0,Jerseys,2016-10-25,5
4744,,0.0,Mountain Bikes,2016-10-25,7
4745,2016-10-25,1.0,Road Bikes,2016-10-25,8
4746,,0.0,Shorts,2016-10-25,1
4747,2016-10-25,1.0,Socks,2016-10-25,2
4748,2016-10-25,1.0,Tires and Tubes,2016-10-25,62
4749,,0.0,Touring Bikes,2016-10-25,2
4750,,0.0,Vests,2016-10-25,4
4753,,0.0,Bike Racks,2016-11-25,1
4754,,0.0,Bike Stands,2016-11-25,1
4755,,0.0,Bottles and Cages,2016-11-25,27
4756,,0.0,Caps,2016-11-25,4
4757,2016-11-25,1.0,Cleaners,2016-11-25,4
4758,2016-11-25,1.0,Fenders,2016-11-25,1
4759,,0.0,Gloves,2016-11-25,4
4760,,0.0,Helmets,2016-11-25,9
4761,,0.0,Hydration Packs,2016-11-25,4
4762,,0.0,Jerseys,2016-11-25,8
4763,,0.0,Mountain Bikes,2016-11-25,7
4764,,0.0,Road Bikes,2016-11-25,10
4765,,0.0,Shorts,2016-11-25,1
4766,2016-11-25,1.0,Tires and Tubes,2016-11-25,36
4767,,0.0,Touring Bikes,2016-11-25,3
4770,,0.0,Bottles and Cages,2016-12-25,31
4771,2016-12-25,1.0,Caps,2016-12-25,17
4772,,0.0,Cleaners,2016-12-25,4
4773,,0.0,Fenders,2016-12-25,11
4774,,0.0,Gloves,2016-12-25,6
4775,2016-12-25,3.0,Helmets,2016-12-25,20
4776,,0.0,Hydration Packs,2016-12-25,1
4777,2016-12-25,2.0,Jerseys,2016-12-25,13
4778,2016-12-25,1.0,Mountain Bikes,2016-12-25,13
4779,,0.0,Road Bikes,2016-12-25,12
4780,2016-12-25,1.0,Shorts,2016-12-25,5
4781,2016-12-25,1.0,Tires and Tubes,2016-12-25,48
4782,,0.0,Touring Bikes,2016-12-25,15
4783,,0.0,Vests,2016-12-25,2
4788,,0.0,Bike Racks,2017-01-26,1
4789,,0.0,Bike Stands,2017-01-26,2
4790,2017-01-26,1.0,Bottles and Cages,2017-01-26,35
4791,,0.0,Caps,2017-01-26,11
4792,,0.0,Cleaners,2017-01-26,4
4793,,0.0,Fenders,2017-01-26,15
4794,,0.0,Gloves,2017-01-26,9
4795,,0.0,Helmets,2017-01-26,22
4796,2017-01-26,1.0,Jerseys,2017-01-26,10
4797,,0.0,Mountain Bikes,2017-01-26,11
4798,,0.0,Road Bikes,2017-01-26,12
4799,2017-01-26,3.0,Tires and Tubes,2017-01-26,51
4800,,0.0,Touring Bikes,2017-01-26,4
4801,,0.0,Vests,2017-01-26,2
4806,,0.0,Bike Racks,2017-02-26,1
4807,2017-02-26,1.0,Bottles and Cages,2017-02-26,28
4808,,0.0,Caps,2017-02-26,10
4809,,0.0,Cleaners,2017-02-26,8
4810,,0.0,Fenders,2017-02-26,8
4811,,0.0,Gloves,2017-02-26,7
4812,,0.0,Helmets,2017-02-26,15
4813,,0.0,Hydration Packs,2017-02-26,2
4814,,0.0,Jerseys,2017-02-26,7
4815,,0.0,Mountain Bikes,2017-02-26,7
4816,,0.0,Road Bikes,2017-02-26,11
4817,,0.0,Shorts,2017-02-26,3
4818,2017-02-26,2.0,Tires and Tubes,2017-02-26,46
4819,,0.0,Touring Bikes,2017-02-26,5
4824,2017-03-26,1.0,Bike Racks,2017-03-26,1
4825,,0.0,Bottles and Cages,2017-03-26,51
4826,2017-03-26,1.0,Caps,2017-03-26,10
4827,,0.0,Cleaners,2017-03-26,5
4828,2017-03-26,1.0,Fenders,2017-03-26,11
4829,,0.0,Gloves,2017-03-26,3
4830,2017-03-26,1.0,Helmets,2017-03-26,14
4831,,0.0,Hydration Packs,2017-03-26,4
4832,,0.0,Jerseys,2017-03-26,5
4833,,0.0,Mountain Bikes,2017-03-26,8
4834,,0.0,Road Bikes,2017-03-26,14
4835,,0.0,Shorts,2017-03-26,3
4836,,0.0,Socks,2017-03-26,4
4837,,0.0,Tires and Tubes,2017-03-26,37
4838,,0.0,Touring Bikes,2017-03-26,7
4839,,0.0,Vests,2017-03-26,3
4843,2017-04-26,1.0,Bottles and Cages,2017-04-26,28
4844,,0.0,Caps,2017-04-26,6
4845,,0.0,Cleaners,2017-04-26,2
4846,,0.0,Fenders,2017-04-26,10
4847,,0.0,Gloves,2017-04-26,10
4848,2017-04-26,1.0,Helmets,2017-04-26,15
4849,,0.0,Hydration Packs,2017-04-26,3
4850,2017-04-26,1.0,Jerseys,2017-04-26,11
4851,,0.0,Mountain Bikes,2017-04-26,15
4852,,0.0,Road Bikes,2017-04-26,13
4853,,0.0,Shorts,2017-04-26,4
4854,,0.0,Tires and Tubes,2017-04-26,71
4855,,0.0,Touring Bikes,2017-04-26,10
4856,,0.0,Vests,2017-04-26,3
4860,,0.0,Bike Stands,2017-05-26,1
4861,2017-05-26,2.0,Bottles and Cages,2017-05-26,66
4862,,0.0,Caps,2017-05-26,10
4863,,0.0,Cleaners,2017-05-26,17
4864,,0.0,Fenders,2017-05-26,16
4865,,0.0,Gloves,2017-05-26,8
4866,2017-05-26,1.0,Helmets,2017-05-26,14
4867,,0.0,Hydration Packs,2017-05-26,3
4868,2017-05-26,1.0,Jerseys,2017-05-26,15
4869,,0.0,Mountain Bikes,2017-05-26,14
4870,,0.0,Road Bikes,2017-05-26,6
4871,2017-05-26,4.0,Tires and Tubes,2017-05-26,75
4872,,0.0,Touring Bikes,2017-05-26,5
4873,,0.0,Vests,2017-05-26,3
4878,,0.0,Bike Racks,2017-06-26,1
4879,,0.0,Bike Stands,2017-06-26,1
4880,2017-06-26,1.0,Bottles and Cages,2017-06-26,36
4881,,0.0,Caps,2017-06-26,22
4882,,0.0,Cleaners,2017-06-26,7
4883,,0.0,Fenders,2017-06-26,16
4884,,0.0,Gloves,2017-06-26,9
4885,,0.0,Helmets,2017-06-26,19
4886,,0.0,Hydration Packs,2017-06-26,1
4887,,0.0,Jerseys,2017-06-26,12
4888,,0.0,Mountain Bikes,2017-06-26,15
4889,,0.0,Road Bikes,2017-06-26,15
4890,,0.0,Shorts,2017-06-26,5
4891,,0.0,Socks,2017-06-26,2
4892,2017-06-26,1.0,Tires and Tubes,2017-06-26,71
4893,,0.0,Touring Bikes,2017-06-26,9
4894,2017-06-26,1.0,Vests,2017-06-26,2
4911,,0.0,Bike Racks,2016-08-26,1
4912,,0.0,Bottles and Cages,2016-08-26,18
4913,,0.0,Caps,2016-08-26,5
4914,,0.0,Cleaners,2016-08-26,6
4915,,0.0,Fenders,2016-08-26,12
4916,2016-08-26,1.0,Gloves,2016-08-26,10
4917,,0.0,Helmets,2016-08-26,14
4918,,0.0,Hydration Packs,2016-08-26,2
4919,2016-08-26,1.0,Jerseys,2016-08-26,7
4920,2016-08-26,1.0,Mountain Bikes,2016-08-26,6
4921,,0.0,Road Bikes,2016-08-26,10
4922,2016-08-26,1.0,Shorts,2016-08-26,3
4923,,0.0,Socks,2016-08-26,4
4924,,0.0,Tires and Tubes,2016-08-26,55
4925,,0.0,Touring Bikes,2016-08-26,6
4928,2016-09-26,1.0,Bike Racks,2016-09-26,1
4929,2016-09-26,1.0,Bottles and Cages,2016-09-26,30
4930,,0.0,Caps,2016-09-26,8
4931,,0.0,Cleaners,2016-09-26,2
4932,2016-09-26,1.0,Fenders,2016-09-26,10
4933,,0.0,Gloves,2016-09-26,8
4934,2016-09-26,1.0,Helmets,2016-09-26,14
4935,2016-09-26,1.0,Jerseys,2016-09-26,10
4936,2016-09-26,1.0,Mountain Bikes,2016-09-26,6
4937,2016-09-26,1.0,Road Bikes,2016-09-26,8
4938,,0.0,Shorts,2016-09-26,3
4939,,0.0,Socks,2016-09-26,5
4940,2016-09-26,2.0,Tires and Tubes,2016-09-26,42
4941,,0.0,Touring Bikes,2016-09-26,3
4942,,0.0,Vests,2016-09-26,1
4945,,0.0,Bike Racks,2016-10-26,1
4946,,0.0,Bike Stands,2016-10-26,1
4947,2016-10-26,1.0,Bottles and Cages,2016-10-26,35
4948,,0.0,Caps,2016-10-26,12
4949,,0.0,Cleaners,2016-10-26,4
4950,,0.0,Fenders,2016-10-26,15
4951,,0.0,Gloves,2016-10-26,10
4952,,0.0,Helmets,2016-10-26,18
4953,,0.0,Hydration Packs,2016-10-26,2
4954,2016-10-26,1.0,Jerseys,2016-10-26,10
4955,,0.0,Mountain Bikes,2016-10-26,11
4956,2016-10-26,1.0,Road Bikes,2016-10-26,8
4957,,0.0,Shorts,2016-10-26,4
4958,,0.0,Socks,2016-10-26,4
4959,2016-10-26,3.0,Tires and Tubes,2016-10-26,69
4960,,0.0,Touring Bikes,2016-10-26,4
4963,,0.0,Bike Racks,2016-11-26,1
4964,2016-11-26,1.0,Bottles and Cages,2016-11-26,37
4965,,0.0,Caps,2016-11-26,12
4966,2016-11-26,1.0,Cleaners,2016-11-26,7
4967,,0.0,Fenders,2016-11-26,8
4968,,0.0,Gloves,2016-11-26,8
4969,,0.0,Helmets,2016-11-26,14
4970,,0.0,Jerseys,2016-11-26,13
4971,,0.0,Mountain Bikes,2016-11-26,10
4972,,0.0,Road Bikes,2016-11-26,3
4973,,0.0,Shorts,2016-11-26,4
4974,,0.0,Socks,2016-11-26,3
4975,,0.0,Tires and Tubes,2016-11-26,48
4976,,0.0,Touring Bikes,2016-11-26,9
4977,,0.0,Vests,2016-11-26,2
4980,,0.0,Bike Racks,2016-12-26,1
4981,,0.0,Bike Stands,2016-12-26,1
4982,2016-12-26,2.0,Bottles and Cages,2016-12-26,73
4983,,0.0,Caps,2016-12-26,25
